STATE/UT,CRIME HEAD,year,State/UTs,Crime Head,States/UTs
Manipur,KIDNAPPING & ABDUCTION,2006,,,
Meghalaya,KIDNAPPING & ABDUCTION,2006,,,
Mizoram,KIDNAPPING & ABDUCTION,2006,,,
Nagaland,KIDNAPPING & ABDUCTION,2006,,,
Odisha,KIDNAPPING & ABDUCTION,2006,,,
Punjab,KIDNAPPING & ABDUCTION,2006,,,
Rajasthan,KIDNAPPING & ABDUCTION,2006,,,
Sikkim,KIDNAPPING & ABDUCTION,2006,,,
Tamil Nadu,KIDNAPPING & ABDUCTION,2006,,,
Tripura,KIDNAPPING & ABDUCTION,2006,,,
Uttar Pradesh,KIDNAPPING & ABDUCTION,2006,,,
Uttarakhand,KIDNAPPING & ABDUCTION,2006,,,
West Bengal,KIDNAPPING & ABDUCTION,2006,,,
A&N Islands,KIDNAPPING & ABDUCTION,2006,,,
Chandigarh,KIDNAPPING & ABDUCTION,2006,,,
D&N Haveli,KIDNAPPING & ABDUCTION,2006,,,
Daman & Diu,KIDNAPPING & ABDUCTION,2006,,,
Delhi UT,KIDNAPPING & ABDUCTION,2006,,,
Lakshadweep,KIDNAPPING & ABDUCTION,2006,,,
Puducherry,KIDNAPPING & ABDUCTION,2006,,,
ALL INDIA K&A,KIDNAPPING & ABDUCTION,2006,,,
Andhra Pradesh,DOWRY DEATH,2006,,,
Arunachal Pradesh,DOWRY DEATH,2006,,,
Assam,DOWRY DEATH,2006,,,
Bihar,DOWRY DEATH,2006,,,
Chhattisgarh,DOWRY DEATH,2006,,,
Goa,DOWRY DEATH,2006,,,
Gujarat,DOWRY DEATH,2006,,,
Haryana,DOWRY DEATH,2006,,,
Himachal Pradesh,DOWRY DEATH,2006,,,
Jammu & Kashmir,DOWRY DEATH,2006,,,
Jharkhand,DOWRY DEATH,2006,,,
Karnataka,DOWRY DEATH,2006,,,
Kerala,DOWRY DEATH,2006,,,
Madhya Pradesh,DOWRY DEATH,2006,,,
Maharashtra,DOWRY DEATH,2006,,,
Manipur,DOWRY DEATH,2006,,,
Meghalaya,DOWRY DEATH,2006,,,
Mizoram,DOWRY DEATH,2006,,,
Nagaland,DOWRY DEATH,2006,,,
Odisha,DOWRY DEATH,2006,,,
Punjab,DOWRY DEATH,2006,,,
Rajasthan,DOWRY DEATH,2006,,,
Sikkim,DOWRY DEATH,2006,,,
Tamil Nadu,DOWRY DEATH,2006,,,
Tripura,DOWRY DEATH,2006,,,
Uttar Pradesh,DOWRY DEATH,2006,,,
Uttarakhand,DOWRY DEATH,2006,,,
West Bengal,DOWRY DEATH,2006,,,
A&N Islands,DOWRY DEATH,2006,,,
Chandigarh,DOWRY DEATH,2006,,,
D&N Haveli,DOWRY DEATH,2006,,,
Daman & Diu,DOWRY DEATH,2006,,,
Delhi UT,DOWRY DEATH,2006,,,
Lakshadweep,DOWRY DEATH,2006,,,
Puducherry,DOWRY DEATH,2006,,,
ALL INDIA,DOWRY DEATH,2006,,,
Andhra Pradesh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Arunachal Pradesh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Assam,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Bihar,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Chhattisgarh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Goa,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Gujarat,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Haryana,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Himachal Pradesh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Jammu & Kashmir,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Jharkhand,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Karnataka,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Kerala,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Madhya Pradesh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Maharashtra,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Manipur,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Meghalaya,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Mizoram,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Nagaland,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Odisha,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Punjab,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Rajasthan,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Sikkim,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Tamil Nadu,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Tripura,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Uttar Pradesh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Uttarakhand,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
West Bengal,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
A&N Islands,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Chandigarh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
D&N Haveli,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Daman & Diu,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Delhi UT,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Lakshadweep,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Puducherry,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
All India,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2006,,,
Andhra Pradesh,INSULT TO THE MODESTY OF WOMEN,2006,,,
Arunachal Pradesh,INSULT TO THE MODESTY OF WOMEN,2006,,,
Assam,INSULT TO THE MODESTY OF WOMEN,2006,,,
Bihar,INSULT TO THE MODESTY OF WOMEN,2006,,,
Chhattisgarh,INSULT TO THE MODESTY OF WOMEN,2006,,,
Goa,INSULT TO THE MODESTY OF WOMEN,2006,,,
Gujarat,INSULT TO THE MODESTY OF WOMEN,2006,,,
Haryana,INSULT TO THE MODESTY OF WOMEN,2006,,,
Himachal Pradesh,INSULT TO THE MODESTY OF WOMEN,2006,,,
Jammu & Kashmir,INSULT TO THE MODESTY OF WOMEN,2006,,,
Jharkhand,INSULT TO THE MODESTY OF WOMEN,2006,,,
Karnataka,INSULT TO THE MODESTY OF WOMEN,2006,,,
Kerala,INSULT TO THE MODESTY OF WOMEN,2006,,,
Madhya Pradesh,INSULT TO THE MODESTY OF WOMEN,2006,,,
Maharashtra,INSULT TO THE MODESTY OF WOMEN,2006,,,
Manipur,INSULT TO THE MODESTY OF WOMEN,2006,,,
Meghalaya,INSULT TO THE MODESTY OF WOMEN,2006,,,
Mizoram,INSULT TO THE MODESTY OF WOMEN,2006,,,
Nagaland,INSULT TO THE MODESTY OF WOMEN,2006,,,
Odisha,INSULT TO THE MODESTY OF WOMEN,2006,,,
Punjab,INSULT TO THE MODESTY OF WOMEN,2006,,,
Rajasthan,INSULT TO THE MODESTY OF WOMEN,2006,,,
Sikkim,INSULT TO THE MODESTY OF WOMEN,2006,,,
Tamil Nadu,INSULT TO THE MODESTY OF WOMEN,2006,,,
Tripura,INSULT TO THE MODESTY OF WOMEN,2006,,,
Uttar Pradesh,INSULT TO THE MODESTY OF WOMEN,2006,,,
Uttarakhand,INSULT TO THE MODESTY OF WOMEN,2006,,,
West Bengal,INSULT TO THE MODESTY OF WOMEN,2006,,,
A&N Islands,INSULT TO THE MODESTY OF WOMEN,2006,,,
Chandigarh,INSULT TO THE MODESTY OF WOMEN,2006,,,
D&N Haveli,INSULT TO THE MODESTY OF WOMEN,2006,,,
Daman & Diu,INSULT TO THE MODESTY OF WOMEN,2006,,,
Delhi UT,INSULT TO THE MODESTY OF WOMEN,2006,,,
Lakshadweep,INSULT TO THE MODESTY OF WOMEN,2006,,,
Puducherry,INSULT TO THE MODESTY OF WOMEN,2006,,,
All India,INSULT TO THE MODESTY OF WOMEN,2006,,,
Andhra Pradesh,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Arunachal Pradesh,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Assam,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Bihar,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Chhattisgarh,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Goa,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Gujarat,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Haryana,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Himachal Pradesh,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Jammu & Kashmir,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Jharkhand,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Karnataka,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Kerala,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Madhya Pradesh,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Maharashtra,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Manipur,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Meghalaya,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Mizoram,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Nagaland,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Odisha,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Punjab,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Rajasthan,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Sikkim,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Tamil Nadu,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Tripura,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Uttar Pradesh,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Uttarakhand,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
West Bengal,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
A&N Islands,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Chandigarh,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
D&N Haveli,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Daman & Diu,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Delhi UT,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Lakshadweep,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Puducherry,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
All India,CRUELTY BY HUSBAND OR RELATIVES,2006,,,
Andhra Pradesh,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Arunachal Pradesh,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Assam,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Bihar,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Chhattisgarh,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Goa,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Gujarat,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Haryana,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Himachal Pradesh,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Jammu & Kashmir,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Jharkhand,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Karnataka,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Kerala,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Madhya Pradesh,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Maharashtra,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Manipur,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Meghalaya,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Mizoram,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Nagaland,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Odisha,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Punjab,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Rajasthan,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Sikkim,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Tamil Nadu,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Tripura,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Uttar Pradesh,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Uttarakhand,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
West Bengal,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
A&N Islands,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Chandigarh,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
D&N Haveli,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Daman & Diu,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Delhi UT,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Lakshadweep,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Puducherry,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
All India,IMMORAL TRAFFIC(PREVENTION)ACT,2006,,,
Andhra Pradesh,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Arunachal Pradesh,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Assam,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Bihar,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Chhattisgarh,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Goa,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Gujarat,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Haryana,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Himachal Pradesh,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Jammu & Kashmir,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Jharkhand,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Karnataka,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Kerala,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Madhya Pradesh,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Maharashtra,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Manipur,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Meghalaya,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Mizoram,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Nagaland,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Odisha,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Punjab,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Rajasthan,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Sikkim,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Tamil Nadu,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Tripura,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Uttar Pradesh,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Uttarakhand,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
West Bengal,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
A&N Islands,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Chandigarh,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
D&N Haveli,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Daman & Diu,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Delhi UT,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Lakshadweep,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Puducherry,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
All India,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2006,,,
Andhra Pradesh,TOTAL CRIMES AGAINST WOMEN,2006,,,
Arunachal Pradesh,TOTAL CRIMES AGAINST WOMEN,2006,,,
Assam,TOTAL CRIMES AGAINST WOMEN,2006,,,
Bihar,TOTAL CRIMES AGAINST WOMEN,2006,,,
Chhattisgarh,TOTAL CRIMES AGAINST WOMEN,2006,,,
Goa,TOTAL CRIMES AGAINST WOMEN,2006,,,
Gujarat,TOTAL CRIMES AGAINST WOMEN,2006,,,
Haryana,TOTAL CRIMES AGAINST WOMEN,2006,,,
Himachal Pradesh,TOTAL CRIMES AGAINST WOMEN,2006,,,
Jammu & Kashmir,TOTAL CRIMES AGAINST WOMEN,2006,,,
Jharkhand,TOTAL CRIMES AGAINST WOMEN,2006,,,
Karnataka,TOTAL CRIMES AGAINST WOMEN,2006,,,
Kerala,TOTAL CRIMES AGAINST WOMEN,2006,,,
Madhya Pradesh,TOTAL CRIMES AGAINST WOMEN,2006,,,
Maharashtra,TOTAL CRIMES AGAINST WOMEN,2006,,,
Manipur,TOTAL CRIMES AGAINST WOMEN,2006,,,
Meghalaya,TOTAL CRIMES AGAINST WOMEN,2006,,,
Mizoram,TOTAL CRIMES AGAINST WOMEN,2006,,,
Nagaland,TOTAL CRIMES AGAINST WOMEN,2006,,,
Odisha,TOTAL CRIMES AGAINST WOMEN,2006,,,
Punjab,TOTAL CRIMES AGAINST WOMEN,2006,,,
Rajasthan,TOTAL CRIMES AGAINST WOMEN,2006,,,
Sikkim,TOTAL CRIMES AGAINST WOMEN,2006,,,
Tamil Nadu,TOTAL CRIMES AGAINST WOMEN,2006,,,
Tripura,TOTAL CRIMES AGAINST WOMEN,2006,,,
Uttar Pradesh,TOTAL CRIMES AGAINST WOMEN,2006,,,
Uttarakhand,TOTAL CRIMES AGAINST WOMEN,2006,,,
West Bengal,TOTAL CRIMES AGAINST WOMEN,2006,,,
A&N Islands,TOTAL CRIMES AGAINST WOMEN,2006,,,
Chandigarh,TOTAL CRIMES AGAINST WOMEN,2006,,,
D&N Haveli,TOTAL CRIMES AGAINST WOMEN,2006,,,
Daman & Diu,TOTAL CRIMES AGAINST WOMEN,2006,,,
Delhi UT,TOTAL CRIMES AGAINST WOMEN,2006,,,
Lakshadweep,TOTAL CRIMES AGAINST WOMEN,2006,,,
Puducherry,TOTAL CRIMES AGAINST WOMEN,2006,,,
TOTAL Crime against Women,TOTAL CRIMES AGAINST WOMEN,2006,,,
Andhra Pradesh,RAPE,2007,,,
Arunachal Pradesh,RAPE,2007,,,
Assam,RAPE,2007,,,
Bihar,RAPE,2007,,,
Chhattisgarh,RAPE,2007,,,
Goa,RAPE,2007,,,
Gujarat,RAPE,2007,,,
Haryana,RAPE,2007,,,
Himachal Pradesh,RAPE,2007,,,
Jammu & Kashmir,RAPE,2007,,,
Jharkhand,RAPE,2007,,,
Karnataka,RAPE,2007,,,
Kerala,RAPE,2007,,,
Madhya Pradesh,RAPE,2007,,,
Maharashtra,RAPE,2007,,,
Manipur,RAPE,2007,,,
Meghalaya,RAPE,2007,,,
Mizoram,RAPE,2007,,,
Nagaland,RAPE,2007,,,
Odisha,RAPE,2007,,,
Punjab,RAPE,2007,,,
Rajasthan,RAPE,2007,,,
Sikkim,RAPE,2007,,,
Tamil Nadu,RAPE,2007,,,
Tripura,RAPE,2007,,,
Uttar Pradesh,RAPE,2007,,,
Uttarakhand,RAPE,2007,,,
West Bengal,RAPE,2007,,,
A&N Islands,RAPE,2007,,,
Chandigarh,RAPE,2007,,,
D&N Haveli,RAPE,2007,,,
Daman & Diu,RAPE,2007,,,
Delhi UT,RAPE,2007,,,
Lakshadweep,RAPE,2007,,,
Puducherry,RAPE,2007,,,
All India,RAPE,2007,,,
Andhra Pradesh,KIDNAPPING & ABDUCTION,2007,,,
Arunachal Pradesh,KIDNAPPING & ABDUCTION,2007,,,
Assam,KIDNAPPING & ABDUCTION,2007,,,
Bihar,KIDNAPPING & ABDUCTION,2007,,,
Chhattisgarh,KIDNAPPING & ABDUCTION,2007,,,
Goa,KIDNAPPING & ABDUCTION,2007,,,
Gujarat,KIDNAPPING & ABDUCTION,2007,,,
Haryana,KIDNAPPING & ABDUCTION,2007,,,
Himachal Pradesh,KIDNAPPING & ABDUCTION,2007,,,
Jammu & Kashmir,KIDNAPPING & ABDUCTION,2007,,,
Jharkhand,KIDNAPPING & ABDUCTION,2007,,,
Karnataka,KIDNAPPING & ABDUCTION,2007,,,
Kerala,KIDNAPPING & ABDUCTION,2007,,,
Madhya Pradesh,KIDNAPPING & ABDUCTION,2007,,,
Maharashtra,KIDNAPPING & ABDUCTION,2007,,,
Manipur,KIDNAPPING & ABDUCTION,2007,,,
Meghalaya,KIDNAPPING & ABDUCTION,2007,,,
Mizoram,KIDNAPPING & ABDUCTION,2007,,,
Nagaland,KIDNAPPING & ABDUCTION,2007,,,
Odisha,KIDNAPPING & ABDUCTION,2007,,,
Punjab,KIDNAPPING & ABDUCTION,2007,,,
Rajasthan,KIDNAPPING & ABDUCTION,2007,,,
Sikkim,KIDNAPPING & ABDUCTION,2007,,,
Tamil Nadu,KIDNAPPING & ABDUCTION,2007,,,
Tripura,KIDNAPPING & ABDUCTION,2007,,,
Uttar Pradesh,KIDNAPPING & ABDUCTION,2007,,,
Uttarakhand,KIDNAPPING & ABDUCTION,2007,,,
West Bengal,KIDNAPPING & ABDUCTION,2007,,,
A&N Islands,KIDNAPPING & ABDUCTION,2007,,,
Chandigarh,KIDNAPPING & ABDUCTION,2007,,,
D&N Haveli,KIDNAPPING & ABDUCTION,2007,,,
Daman & Diu,KIDNAPPING & ABDUCTION,2007,,,
Delhi UT,KIDNAPPING & ABDUCTION,2007,,,
Lakshadweep,KIDNAPPING & ABDUCTION,2007,,,
Puducherry,KIDNAPPING & ABDUCTION,2007,,,
ALL INDIA K&A,KIDNAPPING & ABDUCTION,2007,,,
Andhra Pradesh,DOWRY DEATH,2007,,,
Arunachal Pradesh,DOWRY DEATH,2007,,,
Assam,DOWRY DEATH,2007,,,
Bihar,DOWRY DEATH,2007,,,
Chhattisgarh,DOWRY DEATH,2007,,,
Goa,DOWRY DEATH,2007,,,
Gujarat,DOWRY DEATH,2007,,,
Haryana,DOWRY DEATH,2007,,,
Himachal Pradesh,DOWRY DEATH,2007,,,
Jammu & Kashmir,DOWRY DEATH,2007,,,
Jharkhand,DOWRY DEATH,2007,,,
Karnataka,DOWRY DEATH,2007,,,
Kerala,DOWRY DEATH,2007,,,
Madhya Pradesh,DOWRY DEATH,2007,,,
Maharashtra,DOWRY DEATH,2007,,,
Manipur,DOWRY DEATH,2007,,,
Meghalaya,DOWRY DEATH,2007,,,
Mizoram,DOWRY DEATH,2007,,,
Nagaland,DOWRY DEATH,2007,,,
Odisha,DOWRY DEATH,2007,,,
Punjab,DOWRY DEATH,2007,,,
Rajasthan,DOWRY DEATH,2007,,,
Sikkim,DOWRY DEATH,2007,,,
Tamil Nadu,DOWRY DEATH,2007,,,
Tripura,DOWRY DEATH,2007,,,
Uttar Pradesh,DOWRY DEATH,2007,,,
Uttarakhand,DOWRY DEATH,2007,,,
West Bengal,DOWRY DEATH,2007,,,
A&N Islands,DOWRY DEATH,2007,,,
Chandigarh,DOWRY DEATH,2007,,,
D&N Haveli,DOWRY DEATH,2007,,,
Daman & Diu,DOWRY DEATH,2007,,,
Delhi UT,DOWRY DEATH,2007,,,
Lakshadweep,DOWRY DEATH,2007,,,
Puducherry,DOWRY DEATH,2007,,,
ALL INDIA,DOWRY DEATH,2007,,,
Andhra Pradesh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Arunachal Pradesh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Assam,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Bihar,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Chhattisgarh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Goa,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Gujarat,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Haryana,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Himachal Pradesh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Jammu & Kashmir,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Jharkhand,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Karnataka,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Kerala,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Madhya Pradesh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Maharashtra,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Manipur,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Meghalaya,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Mizoram,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Nagaland,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Odisha,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Punjab,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Rajasthan,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Sikkim,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Tamil Nadu,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Tripura,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Uttar Pradesh,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
Uttarakhand,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
West Bengal,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2007,,,
